imei,model,capacity,color,lock_status,graded,price,updated_at,invno,invtype
351458444902394,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
351563857137097,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
351594950653805,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352893112190469,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352895112933954,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352898117001488,11,64GB,YELLOW,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352899118721454,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352900112377093,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352900114450237,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352901111813559,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352901112410322,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352901118151664,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352902110756757,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352903116576629,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352903117714237,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352904110605414,11,64GB,RED,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352904112313587,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352904116631414,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352905118176654,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352906116876303,11,64GB,RED,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352908116552298,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352910113457547,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352911116129620,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352912110558525,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352912112422811,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352912112901947,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353519514772567,11,64GB,RED,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353968107805799,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353969106489072,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353972103820133,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353972107766076,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353976102432162,11,64GB,RED,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353976103951095,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353977107208011,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353978104242474,11,64GB,YELLOW,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353979105394074,11,64GB,YELLOW,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353979107427310,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353980102647076,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353980105968297,11,64GB,RED,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353981100810583,11,64GB,RED,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353981105746857,11,64GB,YELLOW,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353981107246500,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353981107586228,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353983101383560,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353986106355863,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
355708333645470,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356065540592188,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356543101519089,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356544100521753,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356546102353184,11,64GB,RED,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356548104537970,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356549101824247,11,64GB,YELLOW,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356549103641870,11,64GB,YELLOW,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356550100838865,11,64GB,YELLOW,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356550103251876,11,64GB,RED,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356554101700546,11,64GB,RED,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356554103615908,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356558108466357,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356560108972319,11,64GB,YELLOW,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356561100856310,11,64GB,YELLOW,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356561106772479,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356561108600728,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356798111768783,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356803116970168,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356805117678658,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356807112964364,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356855112049504,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356860116315919,11,64GB,RED,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356865112008343,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356865112240839,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356865114624659,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356870119241699,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356871117094650,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356872115605992,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
358845630461768,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
358845633246042,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
351461186200498,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
351890924443954,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
351890925231770,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352896110924870,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352902111401643,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352903118070613,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352910110565029,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353968106578363,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353969103662622,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353971100307896,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353972106033510,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353976103234955,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353979107421271,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353981108385356,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353983109371658,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353995108909601,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356557101574357,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356557102931234,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356557103339585,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356557106905358,11,64GB,YELLOW,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356558109927910,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356561101257062,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356807110030846,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356816115603929,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356857117365414,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356861119094451,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356868119157089,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
358845636303048,11,64GB,BLACK,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
358669147185102,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356554108033446,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356546109427700,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353981105928026,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356549106653575,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352790715202800,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352893111439495,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352897110468652,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352904113998022,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352905111079822,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352906112264488,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353972108772602,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353975106915206,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353977107771125,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353979101872560,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353981107900858,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353982106208426,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356545104177336,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356547101556074,11,64GB,YELLOW,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356556101101922,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356798113357148,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356800112912194,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356803117937356,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356863119391523,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352896113428606,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352902111093952,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352902119126226,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352904112739617,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352911114039011,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352912113025878,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353976101968109,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356547102175916,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356859114169047,11,64GB,PURPLE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
353975107936797,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
356550107481859,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352907111908570,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352909111556987,11,64GB,WHITE,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
352911119199067,11,64GB,GREEN,AB GRADE,TRUE,122,2025-11-18 16:16:49,21021,AB GRADE
350832430400426,15 PRO,128GB,BLUE,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
352400474333800,15 PRO,128GB,BLUE,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
352772251214662,15 PRO,128GB,TITANIUM,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
353171920118520,15 PRO,128GB,BLUE,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
353171929926824,15 PRO,128GB,TITANIUM,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
353431651540338,15 PRO,128GB,BLUE,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
353629301713169,15 PRO,128GB,BLUE,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
353629309181732,15 PRO,128GB,BLACK,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
353788461022652,15 PRO,128GB,BLUE,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
354070968920616,15 PRO,128GB,TITANIUM,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
355407363186881,15 PRO,128GB,BLACK,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
355407363713825,15 PRO,128GB,TITANIUM,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
355407366000956,15 PRO,128GB,WHITE,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
355407366694808,15 PRO,128GB,TITANIUM,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
355407367677992,15 PRO,128GB,BLACK,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
355407369381908,15 PRO,128GB,TITANIUM,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
355473499746378,15 PRO,128GB,BLACK,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
358197541407765,15 PRO,128GB,BLACK,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
359642651387082,15 PRO,128GB,BLUE,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
359642659460287,15 PRO,128GB,WHITE,AB GRADE,TRUE,458,2025-11-18 16:17:11,21010,AB GRADE
350404322161019,15 PRO,256GB,TITANIUM,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
350832430086563,15 PRO,256GB,BLUE,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
351188229313513,15 PRO,256GB,BLACK,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
352772252192388,15 PRO,256GB,BLUE,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
352772254913112,15 PRO,256GB,BLACK,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
352772255588053,15 PRO,256GB,BLACK,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
353431657608543,15 PRO,256GB,TITANIUM,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
353431657691598,15 PRO,256GB,BLUE,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
353864162175832,15 PRO,256GB,TITANIUM,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
354070962499583,15 PRO,256GB,TITANIUM,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
354070963908897,15 PRO,256GB,BLUE,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
354070966045515,15 PRO,256GB,BLUE,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
355407364936359,15 PRO,256GB,BLACK,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
352228703341470,14 PRO,128GB,BLACK,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
357712760165505,14 PRO,128GB,BLACK,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
350923382053592,14 PRO,128GB,BLACK,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
353115820105293,14 PRO,128GB,PURPLE,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
354183139773390,14 PRO,128GB,GOLD,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
356011267152962,14 PRO,128GB,SILVER,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
356240871361194,14 PRO,128GB,PURPLE,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
359712281264272,14 PRO,128GB,PURPLE,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
353294700495502,14 PRO,128GB,PURPLE,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
353429710383856,14 PRO,128GB,GOLD,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
353664579945565,14 PRO,128GB,BLACK,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
354001278332713,14 PRO,128GB,PURPLE,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
354615751828440,14 PRO,128GB,PURPLE,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
354672346569104,14 PRO,128GB,PURPLE,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
355563345379505,14 PRO,128GB,PURPLE,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
356011262592501,14 PRO,128GB,BLACK,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
357442888920314,14 PRO,128GB,BLACK,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
358073460360550,14 PRO,128GB,PURPLE,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
358073463490156,14 PRO,128GB,BLACK,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
359128122629674,14 PRO,128GB,BLACK,AB GRADE,TRUE,346,2025-11-18 16:17:11,21010,AB GRADE
350321532490345,14 PRO MAX,128GB,BLACK,AB GRADE,TRUE,402,2025-11-18 16:17:11,21010,AB GRADE
352348742661041,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,402,2025-11-18 16:17:11,21010,AB GRADE
353083969446177,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,402,2025-11-18 16:17:11,21010,AB GRADE
357917872208214,14 PRO MAX,128GB,BLACK,AB GRADE,TRUE,402,2025-11-18 16:17:11,21010,AB GRADE
358497891676971,14 PRO MAX,128GB,PURPLE,AB GRADE,TRUE,402,2025-11-18 16:17:11,21010,AB GRADE
353083962155296,14 PRO MAX,256GB,BLACK,AB GRADE,TRUE,434,2025-11-18 16:17:11,21010,AB GRADE
354350152207545,14 PRO MAX,256GB,PURPLE,AB GRADE,TRUE,434,2025-11-18 16:17:11,21010,AB GRADE
354350156082779,14 PRO MAX,256GB,PURPLE,AB GRADE,TRUE,434,2025-11-18 16:17:11,21010,AB GRADE
355909996007293,14 PRO MAX,256GB,PURPLE,AB GRADE,TRUE,434,2025-11-18 16:17:11,21010,AB GRADE
356684166376724,14 PRO MAX,256GB,GOLD,AB GRADE,TRUE,434,2025-11-18 16:17:11,21010,AB GRADE
350832439581853,15 PRO,256GB,BLUE,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
353431654211903,15 PRO,256GB,BLACK,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
354070962077488,15 PRO,256GB,BLUE,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
354300581185606,15 PRO,256GB,WHITE,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
355407361453564,15 PRO,256GB,TITANIUM,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
355407364328474,15 PRO,256GB,BLUE,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
355407366456018,15 PRO,256GB,TITANIUM,AB GRADE,TRUE,492,2025-11-18 16:17:11,21010,AB GRADE
350320340699691,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
350915770043649,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
351906511506084,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
351906514446213,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
351906514651010,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
351906516173476,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
351906516494807,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
351906517202712,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
351906519802857,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
352073504317794,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
352073509872447,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
352073509903101,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
352820540557001,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
352820540794133,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
352820543424233,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
352820546629143,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
352820546695805,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
352820547004163,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
352820547156260,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
353547790281854,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
353547795307258,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
353547796062027,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
353547797137018,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
353696742324427,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
353696744620764,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
353696745730570,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
353696746183639,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
353696746309374,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
353696746508298,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
353696747374096,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
353696748707765,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
355348893945497,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
355348894276165,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
355348895060824,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
356295378827899,14 PLUS,128GB,MIDNIGHT,A GRADE,TRUE,285,2025-11-18 17:16:10,21023,A GRADE
